name,nomer,address,kota,keyword,is_wa,sudah,
Warung Sate & Gule Kambing,0813343452666,"Jl. Trunojoyo No.40, Songgokerto, Kec. Batu, Kota Batu, Jawa Timur 65312",kota batu,warung kambing,tidak,
"Warung Sate Ayam, Kambing, Kelinci",,"Jl. Suropati No.118, Pesanggrahan, Kec. Batu, Kota Batu, Jawa Timur 65313",kota batu,warung kambing,,
Warung Sate Hotplet Batu,0341593662,"Jl. Patimura No.40, Temas, Kec. Batu, Kota Batu, Jawa Timur 65315",kota batu,warung kambing,,
Warung tengkleng dan gule,085855567443,"Jl. Diponegoro No.14, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,warung kambing,tidak,
Warung sate kwb,085103058074,"Jl. Patimura Jl. Patimura Gg. V No.18, Temas, Kec. Batu, Kota Batu, Jawa Timur 65315",kota batu,warung kambing,ada,
warung sate cucu bang marie,,"Jl. WR. Supratman No.30, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,warung kambing,,
Sate Madura Ayam & Kambing,,"4G9H+5R7, Jl. Patimura Gg. 1, Temas, Kec. Batu, Kota Batu, Jawa Timur 65315",kota batu,warung kambing,,
""" Cak Min "" Sate",087859455895,"Pujasera Hc Putra, Jl. Munif, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,warung kambing,tidak,
satekambingmudabangamak,081235444135,"Jl. Diponegoro No.172 ds, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,warung kambing,tidak,
Warung mbok simar,085258717964,"4GPV+6X7, Pandanrejo, Kec. Bumiaji, Kota Batu, Jawa Timur 65332",kota batu,warung kambing,ada,
Sate Ayam Kambing Kelinci,,"Jl. Sudiro No.40, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65134",kota batu,warung kambing,,
Warung Kasiman 2,085103018116,"Jl. Brantas No.49 F, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,warung kambing,ada,
Omah Sate,081336237486,"Jl. Diran Nomer No.41 / 20, RT.5/RW.1, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,warung kambing,tidak,
Sate Kalkun,085732096580,"4G7V+4C6, Jl. Raya Pattimura, Temas, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,warung kambing,tidak,
Warung Sate Kelinci Rekor Muri,0341597275,"Jl. Patimura No.126, Temas, Kec. Batu, Kota Batu, Jawa Timur 65315",kota batu,warung kambing,,
Sate Madura Bang Jamal,081232761904,"Jl. Kasiman, Ngaglik, Kec. Batu, Kota Batu, Jawa Timur 65311",kota batu,warung kambing,ada,
SOTO KAMBING,,"4GJJ+3QV, Jl.ters wilis, Sisir, Kec. Batu, Kota Batu, Jawa Timur",kota batu,warung kambing,,
Warung Sate AAN 78,082333150777,"4G9H+X54, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,warung kambing,ada,
Rumah Makan Cairo,0341596635,"Jl. Panglima Sudirman No.62, Ngaglik, Kec. Batu, Kota Batu, Jawa Timur 65311",kota batu,warung kambing,,
Sate Madura cak udin,085257629420,"Komp. Ruko Ganesha, Jl. Kartini, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,warung kambing,ada,
Rumah Makan Mesir,0341591214,"Jl. Diponegoro No.32, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,warung kambing,,
Warung Sate Pak Djumari,085100378055,"Jalan Dr. Moch Hatta No.263, Dadaprejo, Kec. Junrejo, Kota Batu, Jawa Timur 65324",kota batu,warung kambing,ada,
Kebuli Abuya Kepanjen,082139721499,"Jl. Panji 2 No.RT.4B, RW.4, Cokoleo, Kepanjen, Kec. Kepanjen, Kabupaten Malang, Jawa Timur 65163",kabupaten malang,nasi kebuli,ada,
Nasi Kebuli,,"2JRJ+RM8, Jl. Bungur, Lowokwaru, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141",kabupaten malang,nasi kebuli,,
Nasi kebuli,,"2JXF+V7Q, Jl. Dewandaru Dalam, Jatimulyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141",kabupaten malang,nasi kebuli,,
Nasi kebuli palem kurma,,"Jl. Bandung No.18 A, RW.02, Penanggungan, Kec. Klojen, Kota Malang, Jawa Timur 65113",kabupaten malang,nasi kebuli,,
Nasi Kebuli Arafah,,"Pandanwangi, Kec. Blimbing, Kota Malang, Jawa Timur",kabupaten malang,nasi kebuli,,
nasi kebuli rj,,"XJX7+6RC, Jl. Klayatan II, Bandungrejosari, Kec. Sukun, Kota Malang, Jawa Timur 65148",kabupaten malang,nasi kebuli,,
Kebuli ngebul Sawojajar,,"Jl. Danau Toba No.Raya, Sawojajar, Kec. Kedungkandang, Kota Malang, Jawa Timur",kabupaten malang,nasi kebuli,,
Nasi Kebuli Ummu Husain,,"3J7V+CVW, Jl. A. Yani, Blimbing, Kec. Blimbing, Kota Malang, Jawa Timur",kabupaten malang,nasi kebuli,,
Nasi Kebuli Sultan,,"Jl. Bandulan No.49, Bandulan, Kec. Sukun, Kota Malang, Jawa Timur 65146",kabupaten malang,nasi kebuli,,
Restoran makan makan,08970617958,"Jl. Raya Krebet Senggrong Jl. Demang Jaya 1 No.8, Demano Jaya, Krebet Senggrong, Kec. Bululawang, Kabupaten Malang, Jawa Timur 80012",kabupaten malang,nasi kebuli,tidak,
Assyifa Warung Nasi,,"Jalan Panji No.98 Samping RSU Kanjuruhan Panggungrejo Kepanjen, Krajan, Panggungrejo, Kec. Kepanjen, Kabupaten Malang, Jawa Timur 65163",kabupaten malang,nasi kebuli,,
Warung Arab,,"Jalan sumbersekar gang kenanga 2, nomer No.123A",kabupaten malang,nasi kebuli,,
jual bumbu nasi kebuli,0881026529344,"Jl. Raya No.99, Kedawung, Ngijo, Kec. Karang Ploso, Kabupaten Malang, Jawa Timur 65152",kabupaten malang,nasi kebuli,tidak,
Nasi Kebuli Mawar (Bang Tufa),,"2JVJ+7WM, Jl. Mawar, Lowokwaru, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141",kabupaten malang,nasi kebuli,,
Warung Berkah Lawang,0341427247,"Jl. Pandowo No.127, Lawang, Kec. Lawang, Kabupaten Malang, Jawa Timur 65211",kabupaten malang,nasi kebuli,,
KEDAI KONGKOW JAJANAN GOWER TALOK,081285313009,"Jl. Hamid Rusdi No.30, Jatirenggo, Talok, Kec. Turen, Kabupaten Malang, Jawa Timur 65175",kabupaten malang,nasi kebuli,ada,
Warung Nasi Lila,087859245745,"Jl. Effendi No.80a, Kepanjen, Kec. Kepanjen, Kabupaten Malang, Jawa Timur 65163",kabupaten malang,nasi kebuli,tidak,
Abah Salman Arabian Food,,"Jl. Perumahan Villa Bukit Tidar No.46 a4 no, Merjosari, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144",kabupaten malang,nasi kebuli,,
ABAH MUROD CATERING,081805174104,"Jalan Abdul Jalil Gg.1 No.52, RT.04/RW.03, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kabupaten malang,nasi kebuli,ada,
Balqis Cathering' Masakan Arab Dan Nusantara,,"Sukoharjo, Kec. Klojen, Kota Malang, Jawa Timur 65118",kabupaten malang,nasi kebuli,,
Han's Kitchen,,"Jl. Diponegoro No.241, Lawang, Kec. Lawang, Kabupaten Malang, Jawa Timur 65211",kabupaten malang,nasi kebuli,,
Warung Makan Bu Ji,,"Dinoyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144",kabupaten malang,nasi kebuli,,
Nasi Kebuli Ummu Ali,082132404401,"Jl. Indrokilo No.15, RT.01/RW.08, Dusun Jetak, Karang Jati, Kec. Pandaan, Pasuruan, Jawa Timur 67156",kabupaten malang,nasi kebuli,ada,
Arabic Food,,"Jl. Mertojoyo Blk. G No.1, Merjosari, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144",kabupaten malang,nasi kebuli,,
Nasi Nimlo mbak Anik,,"Jl. Raya Gatot Subroto No.317, Turen, Kec. Turen, Kabupaten Malang, Jawa Timur 65175",kabupaten malang,nasi kebuli,,
Nasi Oven Jawara Catering,085850128002,"Banjararum Regency no. 14, Tanjung, Banjararum, Kec. Singosari, Kabupaten Malang, Jawa Timur",kabupaten malang,nasi kebuli,ada,
Nasi Kebuli Sultan,,"2J68+HFP, Jl. Merpati Utara, Sukun, Kec. Sukun, Kota Malang, Jawa Timur 65147",kabupaten malang,nasi kebuli,,
Nasi Kebuli Hj. Inayah,085693119700,"Jl. Asparaga No.90, Tegalsari, Tulungrejo, Kec. Pare, Kabupaten Kediri, Jawa Timur 64212",kabupaten malang,nasi kebuli,ada,
Doan Restaurant Malang,,"Jl. Burangrang No.2, Gading Kasri, Kec. Klojen, Kota Malang, Jawa Timur 65115",kabupaten malang,nasi kebuli,,
Nasi Kebuli Arafah,085745350120,"Jl. Irian Jaya No.51, Cukir, Kec. Diwek, Kabupaten Jombang, Jawa Timur 61471",kabupaten malang,nasi kebuli,ada,
Aqiqah dan Catering Abah Maad,081357422215,"Pasar Hewan, Jl. Segaluh Indah Barat, Sumberayu, Kandangan, Kec. Dampit, Kabupaten Malang, Jawa Timur 65181",kabupaten malang,nasi kebuli,ada,
Rumah Makan Al Madinah,087859942088,"Jl. Diponegoro No.18, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kabupaten malang,nasi kebuli,tidak,
Warung Nasi Mb. Tumpuk / Hera,082244542433,"Jalan A Yani RT 02 RW 04 Turen, Turen, Kec. Turen, Kabupaten Malang, Jawa Timur 65175",kabupaten malang,nasi kebuli,tidak,
Nasi Kebuli Abu Zayed,081338843845,"9W22+QMJ, Purworejo, Kec. Purworejo, Kota Pasuruan, Jawa Timur 67115",pasuruan,nasi kebuli,tidak,
Kebuli Tarim,081331340457,"Jl. Alun-Alun Sel. No.5, Kebonsari, Kec. Panggungrejo, Kota Pasuruan, Jawa Timur 67116",pasuruan,nasi kebuli,ada,
SULTHAN ARABIAN RESTO by kitchen house,081239999041,"Jl. Diponegoro No.89, Kebonsari, Kec. Panggungrejo, Kota Pasuruan, Jawa Timur 67114",pasuruan,nasi kebuli,ada,
Aisyah food's,082145511118,"Jalan Patiunus Ruko 3 Rt/Rw 05/03, Bugul Kidul, Kec. Bugul Kidul, Kota Pasuruan, Jawa Timur 67129",pasuruan,nasi kebuli,tidak,
Nasi Kebuli 99,081913225227,"Jl. Wonoayu No.05, Gempol, Kec. Gempol, Pasuruan, Jawa Timur 67155",pasuruan,nasi kebuli,ada,
Nasi Bakar Bunda Dan Nasi Punel Pasuruan 2,082234403279,"Jl. Kyai H. Ahmad Dahlan, Pohjentrek, Kec. Pohjentrek, Pasuruan, Jawa Timur 67171",pasuruan,nasi kebuli,ada,
"Depot "" PUAS """,087754394713,"Ruko Ach. Yani Center 3A & 4A, Kauman, Kec. Bangil, Pasuruan, Jawa Timur 67153",pasuruan,nasi kebuli,tidak,
Depot Riyadh,082143294309,"9RWF+2M3 depan kantor PIER, Jl. Raya Raci - Bangil, Panumbuan, Raci, Bangil, Pasuruan Regency, East Java 67153",pasuruan,nasi kebuli,tidak,
d'moon NasGor Kebuli,083830222257,"Perumahan Istana Kebonwaris blok B/23-25 (gerbang hitam, Pateban, Kebon Waris, Pandaan, Pasuruan Regency, East Java 67156",pasuruan,nasi kebuli,ada,
Nasi Mandzi Bang Heri,081936826320,"8X85+9CC, Lirboyo, Rejoso Lor, Kec. Rejoso, Pasuruan, Jawa Timur 67181",pasuruan,nasi kebuli,ada,
Dapur Samara Arabian Food,089677541269,"Jl. Gurami No.217, Kauman, Kec. Bangil, Pasuruan, Jawa Timur 67153",pasuruan,nasi kebuli,ada,
BSA KITCHEN,081936934813,"9WC9+F79, Jl. LAKS. Martadinata, Ngemplakrejo, Kec. Purworejo, Kota Pasuruan, Jawa Timur 67114",pasuruan,nasi kebuli,ada,
Rumah Makan Cairo Bangil,081936807607,"Jl. Cucut No.240, Bendo Mungal, Kec. Bangil, Pasuruan, Jawa Timur 67153",pasuruan,nasi kebuli,ada,
Nasi Briyani,,"Jl. Griya Permata Alam No.5, Perun Gpa, Ngijo, Kec. Karang Ploso, Kabupaten Malang, Jawa Timur 65152",kabupaten malang,nasi briyani,,
Nasi kebuli palem kurma,,"Jl. Bandung No.18 A, RW.02, Penanggungan, Kec. Klojen, Kota Malang, Jawa Timur 65113",kabupaten malang,nasi briyani,,
Nasi Kebuli,,"2JRJ+RM8, Jl. Bungur, Lowokwaru, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141",kabupaten malang,nasi briyani,,
Nasi Briyani Mubarok,082139615187,"no 1, Jl. Kapi Sata Bali IV Jl. Sawojajar II No.16e, Sawojajar A, Sekarpuro, Kec. Pakis, Kabupaten Malang, Jawa Timur 65154",kabupaten malang,nasi briyani,ada,
Nasi kebuli,,"2JXF+V7Q, Jl. Dewandaru Dalam, Jatimulyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141",kabupaten malang,nasi briyani,,
Abah Salman Arabian Food,,"Jl. Perumahan Villa Bukit Tidar No.46 a4 no, Merjosari, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144",kabupaten malang,nasi briyani,,
Nasi Kebuli Arafah,,"Pandanwangi, Kec. Blimbing, Kota Malang, Jawa Timur",kabupaten malang,nasi briyani,,
Arabic Food,,"Jl. Mertojoyo Blk. G No.1, Merjosari, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144",kabupaten malang,nasi briyani,,
Doan Restaurant Malang,,"Jl. Burangrang No.2, Gading Kasri, Kec. Klojen, Kota Malang, Jawa Timur 65115",kabupaten malang,nasi briyani,,
Nasi Kebuli Mawar (Bang Tufa),,"2JVJ+7WM, Jl. Mawar, Lowokwaru, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141",kabupaten malang,nasi briyani,,
NoNikha,081334762329,"Jl. Panglima Sudirman Gg. Padi No.140, Lawang, Kec. Lawang, Kabupaten Malang, Jawa Timur 65214",kabupaten malang,nasi briyani,ada,
NASI BIRYANI AYAM DAN KAMBING,,"FHP5+6HR, Rw. III, Seduri, Kec. Mojosari, Kabupaten Mojokerto, Jawa Timur 61382",kabupaten malang,nasi briyani,,
Nasi Kebuli Bang Zack,08123456712,"Puri indah blok CA no 26, Jambe, Sidodadi, Kec. Candi, Kabupaten Sidoarjo, Jawa Timur 61271",kabupaten malang,nasi briyani,ada,
Nasi Biryani Bang Fahmi,085749486470,"Kedungpring Gg. 1 No.19, Jampirogo, Kec. Sooko, Kabupaten Mojokerto, Jawa Timur 61361",kabupaten malang,nasi briyani,ada,
Nasi Briyani Kediri,0881036472643,"Jl. Semeru No.235, Campurejo, Kec. Mojoroto, Kota Kediri, Jawa Timur 64116",kabupaten malang,nasi briyani,ada,
Nasi biryani dan masakan india,,"V6JG+498, Jl. Brigjen Katamso, Tompokersan, Kec. Lumajang, Kabupaten Lumajang, Jawa Timur 67316",kabupaten malang,nasi briyani,,
Nasi mandhi & kabuli MUMTAZ,087769230546,"Kauman Gg. 3 No.15, Sarirejo Dua, Kauman, Kec. Mojosari, Kabupaten Mojokerto, Jawa Timur 61382",kabupaten malang,nasi briyani,ada,
"Nasi kebuli, biryani dan mandhi WARDAH",085810548588,"Wardah Collection, Jl. Ki Mangun Sarkoro No.27, Tamanan, Kec. Tulungagung, Kabupaten Tulungagung, Jawa Timur 66217",kabupaten malang,nasi briyani,ada,
Nasi Kebuli Sultan,,"2J68+HFP, Jl. Merpati Utara, Sukun, Kec. Sukun, Kota Malang, Jawa Timur 65147",kabupaten malang,nasi briyani,,
India Unik Food & Drink,081359564176,"Jl. Perum, Jl. Griya Permata Alam Blok JS No.48, RT.03/RW.11, Ngijo, Kec. Karang Ploso, Kabupaten Malang, Jawa Timur 65152",kabupaten malang,nasi briyani,ada,
Kitchen House,081283167987,"9W52+2CM, Gg. Pd., Karanganyar, Kec. Gadingrejo, Kota Pasuruan, Jawa Timur 67131",pasuruan,nasi briyani,tidak,
HRC HERBAL CHICKEN RESTO AYAM GORENG DAN NASI KABULI MANDHI,089514357984,"Jl. Alun-Alun Sel. No.10, Kebonsari, Kec. Panggungrejo, Kota Pasuruan, Jawa Timur 67116",pasuruan,nasi briyani,tidak,
Raahat Arabian Food,081252499255,"Jl. Udang No.691, Glanggang Lor, Glanggang, Kec. Beji, Pasuruan, Jawa Timur 67153",pasuruan,nasi briyani,ada,
Nasi goreng kambing singosari,0818519866,"Perumahan mondoroko regency, Blok A6, Mondoroko, Banjararum, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153",kabupaten malang,nasi goreng kambing,ada,
Wr. didy nasi goreng kambing,,"2PR7+QWW, Jl. Raya Pakis, Krajan, Pakisjajar, Kec. Pakis, Kabupaten Malang, Jawa Timur 65154",kabupaten malang,nasi goreng kambing,,
Nasi Goreng Apacong,081216523996,"Jl. Bromo, Sukun, Kepanjen, Kec. Kepanjen, Kabupaten Malang, Jawa Timur 65163",kabupaten malang,nasi goreng kambing,ada,
Nasi Goreng Sam Dendy,085326029300,"Jl. Sidomulyo No.66B, Pangetan, Pagentan, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153",kabupaten malang,nasi goreng kambing,ada,
Nasi Goreng Rendang Kambing,,"Jl. Sigura - Gura No.32, Karangbesuki, Kec. Sukun, Kota Malang, Jawa Timur 65145",kabupaten malang,nasi goreng kambing,,
nasi goreng gila,083851965381,"Jl. Raya Pakisaji No.90, Jatirejo, Pakisaji, Kec. Pakisaji, Kabupaten Malang, Jawa Timur 65162",kabupaten malang,nasi goreng kambing,ada,
Warung Pattaya,0341398591,"Jalan Bromo Nomor 88, Sukun, Kepanjen, Sukun, Kepanjen, Kec. Kepanjen, Kabupaten Malang, Jawa Timur 65163",kabupaten malang,nasi goreng kambing,,
Nasi goreng Cak Jin,,"Jl. Bandulan Gg. 8 No.487, Bandulan, Kec. Sukun, Kota Malang, Jawa Timur 65146",kabupaten malang,nasi goreng kambing,,
Susu kambing Arjowilangun,,"RCFF+7CF, Jl. Bengkok, Barisan, Arjowilangun, Kec. Kalipare, Kabupaten Malang, Jawa Timur 65166",kabupaten malang,nasi goreng kambing,,
Nasi Goreng Mas Syawal,081310496147,"Perum Permata Regency No.3 Blok N 07, Perun Gpa, Ngijo, Kec. Karang Ploso, Kabupaten Malang, Jawa Timur 65152",kabupaten malang,nasi goreng kambing,ada,
Nasi goreng arema,,"Jl. Slamet Supriadi No.23, Bandungrejosari, Kec. Sukun, Kota Malang, Jawa Timur 65148",kabupaten malang,nasi goreng kambing,,
Nasi Goreng Bang Heru,085791556009,"VJF7+V4Q, Jl. Sunan Drajat, RT./10/RW./03, Bureng, Sumberjaya, Kec. Gondanglegi, Kabupaten Malang, Jawa Timur 65174",kabupaten malang,nasi goreng kambing,ada,
Nasi goreng pak gemboel,,"Jl. Bromo No.7a, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kabupaten malang,nasi goreng kambing,,
Nasi Goreng 87 Sahrul,081228171958,"Jl. Bromo No.16, Ngantru, Dilem, Kec. Kepanjen, Kabupaten Malang, Jawa Timur 65163",kabupaten malang,nasi goreng kambing,ada,
Nasgor Cak Suhad,081937018887,"Jl. Rogonoto No.177, Losari, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153",kabupaten malang,nasi goreng kambing,ada,
Nasi Goreng Kambing,,"65VJ+VGJ, Mangunrejo, Tulungrejo, Kec. Pare, Kabupaten Kediri, Jawa Timur 64212",kabupaten malang,nasi goreng kambing,,
Depot Kali Anget,0341427629,"Jl. Panglima Sudirman No.127, Lawang, Kec. Lawang, Kabupaten Malang, Jawa Timur 65211",kabupaten malang,nasi goreng kambing,,
Nasi Goreng Kambing GONAM,081335033940,"Jl. Supriadi No.7, Gedangsewu Wetan, Gedangsewu, Kec. Pare, Kabupaten Kediri, Jawa Timur 64214",kabupaten malang,nasi goreng kambing,ada,
Nasi goreng kambing P. Triwah,081225359079,"Klemunan, Wlingi, Kec. Wlingi, Kabupaten Blitar, Jawa Timur 66184",kabupaten malang,nasi goreng kambing,ada,
Nasi goreng om syahrul 87,088234166186,"VHJF+RWV, Ketawang, Dilem, Kec. Kepanjen, Kabupaten Malang, Jawa Timur 65163",kabupaten malang,nasi goreng kambing,tidak,
Nasi Goreng Rajajowas,0882009860145,"Jl. Danau Bratan Raya, Sawojajar, Kec. Kedungkandang, Kota Malang, Jawa Timur 65139",kabupaten malang,nasi goreng kambing,ada,
Nasi goreng bismillah,081259663097,"Gg. III No.32 Blok Q, Temas, Kec. Batu, Kota Batu, Jawa Timur 65315",kabupaten malang,nasi goreng kambing,ada,
Nasi Goreng Pak Gani ( Depan Smesco Mart Al Hikam ),081326388506,"Jl. Cengger Ayam No.40-38, Tulusrejo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65141",kabupaten malang,nasi goreng kambing,ada,
Nasi Goreng Kambing,,"9FQH+3R3, Jl. Raya Pohjejer, Pohjejer, Kec. Gondang, Kabupaten Mojokerto, Jawa Timur 61372",kabupaten malang,nasi goreng kambing,,
"Nasi Goreng Kambing ""Cipta Rasa""",081558861842,"Jl. Diponegoro, Semanding, Gadungan, Kec. Puncu, Kec. Pare, Kabupaten Kediri, Jawa Timur 64215",kabupaten malang,nasi goreng kambing,ada,
Nasi Goreng Kambing & Capcay,,"Jl. Raya Dermo No.21-61, Jetis, Mulyoagung, Kec. Dau, Kabupaten Malang, Jawa Timur 65151",kabupaten malang,nasi goreng kambing,,
Nasi goreng pak gemboel,,"Jl. Bromo No.7a, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,nasi goreng kambing,,
Nasi Goreng Pak Man,083834113011,"Jalan Darsono barat 1 no.2, Ngaglik, Kec. Batu, Kota Batu, Jawa Timur 65311",kota batu,nasi goreng kambing,tidak,
Nasi Goreng PAK DURO,085336363866,"4G8J+VVG, Temas, Kec. Batu, Kota Batu, Jawa Timur 65315",kota batu,nasi goreng kambing,ada,
Warung Bromo Mas Maman,08563527095,"Jl. Bromo No.18, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,nasi goreng kambing,tidak,
Nasi Goreng Cak Eday,089510345008,"Jl. Imam Bonjol No.32, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,nasi goreng kambing,ada,
"Giant geprek crispy Warung Pak Sukri (Sate Kelinci, Ayam, Kambing, degan frozen)",082147940185,"4GM6+F78, Jl. Panglima Sudirman, Pesanggrahan, Kec. Batu, Kota Batu, Jawa Timur 65133",kota batu,nasi goreng kambing,ada,
"Nasi Goreng Legenda ""Mak Jempol 68""",08115223868,"Kuliner e Wong, Jl. Panglima Sudirman No.82, Pesanggrahan, Batu, Batu City, East Java 65311",kota batu,nasi goreng kambing,tidak,
Nasi Goreng Gendeng,,"Jl. Agus Salim Gg. II No.22, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,nasi goreng kambing,,
Nasi Goreng Pak Mul,,"Jl. Stadion Utara No.16, RT.02/RW.03, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,nasi goreng kambing,,
Nasi Goreng Pak Gendut,085649957030,"Jl. Bromo No.85A, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,nasi goreng kambing,ada,
Nasi Goreng Reborn,081232497165,"Jl. Raya Oro-Oro Ombo No.45, Oro-Oro Ombo, Kec. Batu, Kota Batu, Jawa Timur 65316",kota batu,nasi goreng kambing,tidak,
Nasi Goreng Nasir,,"Jl. Agus Salim No.16, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,nasi goreng kambing,,
Nasi Goreng Bang Kumis,085707019109,"4GCF+2PG, Pasar Parkiran Batu, Jl. Sultan Agung, Kelurahan Sisir, Kecamatan Batu, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,nasi goreng kambing,ada,
Waroeng Nasi Goreng Banyuwangi,,"4GJC+5PP, Jl. Panglima Sudirman, Ngaglik, Kec. Batu, Kota Batu, Jawa Timur 65311",kota batu,nasi goreng kambing,,
Nasi goreng jayafood,081231494838,"Jl. Imam Bonjol No.32, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,nasi goreng kambing,tidak,
Nasi Goreng,,"Jl. Diponegoro No.1, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,nasi goreng kambing,,
Nasgor rempah bang chekel,082257373378,"Jl. Panglima Sudirman No.56, Ngaglik, Kec. Batu, Kota Batu, Jawa Timur 65311",kota batu,nasi goreng kambing,ada,
Nasi Goreng Top,081515537374,"Lippo Plaza Batu, Jl. Diponegoro, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65141",kota batu,nasi goreng kambing,ada,
Nasi Goreng 354,085335478728,"Jl. Diponegoro No.14, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,nasi goreng kambing,tidak,
Nasgor Jotos Prapatan BCA,081347942926,"Jl. Ahmad Yani No.1A, Ngaglik, Kec. Batu, Kota Batu, Jawa Timur 65311",kota batu,nasi goreng kambing,ada,
Nasi Goreng Mas Billy 10.000,08983431472,"Jl. Trunojoyo No.43, Songgokerto, Kec. Batu, Kota Batu, Jawa Timur 65312",kota batu,nasi goreng kambing,ada,
"Kuliner Pak Duro (Nasi Goreng, Bakso, Mie Ayam) #cabang Pasar Batu",085336363866,"Jl. Gondorejo No.191, Oro-Oro Ombo, Kec. Batu, Kota Batu, Jawa Timur 65316",kota batu,nasi goreng kambing,ada,
Nasi Goreng Sate Pjok,085850692760,"Jl. Hasanudin No.332, Jeding, Kec. Junrejo, Kota Batu, Jawa Timur 65321",kota batu,nasi goreng kambing,tidak,
Kuliner malam,,"Jl. Gajah Mada No.47, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65311",kota batu,nasi goreng kambing,,
NAR KO BA (Nasi Goreng Kota Batu),085102094880,"Jl. Lesti Gg. II No.1, Ngaglik, Kec. Batu, Kota Batu, Jawa Timur 65311",kota batu,nasi goreng kambing,ada,
SOTO KAMBING,,"4GJJ+3QV, Jl.ters wilis, Sisir, Kec. Batu, Kota Batu, Jawa Timur",kota batu,nasi goreng kambing,,
Pupuk Bawang Batu,081217926767,"Jl. Panglima Sudirman No.116, Pesanggrahan, Kec. Batu, Kota Batu, Jawa Timur 55313",kota batu,nasi goreng kambing,ada,
DNS Warung Cangkru'an,,"Pesanggrahan, Kec. Batu, Kota Batu, Jawa Timur 65313",kota batu,nasi goreng kambing,,
Eateria by Branche Authentic Asian Cuisine,087838002000,"Jl. Cherry Kompleks Panderman Hill No.10, Temas, Kec. Batu, Kota Batu, Jawa Timur 65315",kota batu,nasi goreng kambing,tidak,
Sweet Purple,081808535585,"Jl. Sudiro No.48, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,nasi goreng kambing,ada,
Masakan Padang TOP AMPERA,082140874469,"Jl. Diponegoro sebelah Indomaret No.140, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,nasi goreng kambing,ada,
Depot Flamboyant,0341591551,"Jl. Panglima Sudirman No.84, Pesanggrahan, Kec. Batu, Kota Batu, Jawa Timur 65311",kota batu,nasi goreng kambing,,
Ayam Goreng Pemuda,0341591277,"Jl. Diponegoro No.20, Sisir, Kec. Batu, Kota Batu, Jawa Timur 10310",kota batu,nasi goreng kambing,,
Nasi Goreng Kambing Stmj,,"Jl. Bromo No.28, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314",kota batu,nasi goreng kambing,,
Sate Ayam Kambing Gule,,"Jl. Raya Sukoraharjo No.474, Legok, Sukoharjo, Kec. Kepanjen, Kabupaten Malang, Jawa Timur 65163",kabupaten malang,sate kambing,,
